Date,BTC,ETH,BTC_MA50
2019-10-18 23:59:59,7973.20744597,173.621340828,9246.6683099816
2019-10-19 23:59:59,7988.56044241,172.913025758,9214.4760458646
2019-10-20 23:59:59,8222.07826034,175.534373653,9186.3043341178
2019-10-21 23:59:59,8243.72113905,174.920987616,9156.0193505374
2019-10-22 23:59:59,8078.20332194,172.300854142,9110.6482011222
2019-10-23 23:59:59,7514.67201276,162.40278776,9048.4708390334
2019-10-24 23:59:59,7493.48873154,162.16854058,8986.4507465922
2019-10-25 23:59:59,8660.70063696,181.523214189,8948.1540936514
2019-10-26 23:59:59,9244.97220867,179.83547805,8925.9874866408
2019-10-27 23:59:59,9551.7149631,184.242211278,8906.676690222801
2019-10-28 23:59:59,9256.14838876,182.662817561,8882.974138418
2019-10-29 23:59:59,9427.68758384,190.342582145,8864.8284068388
2019-10-30 23:59:59,9205.72655905,184.692164388,8846.6234221938
2019-10-31 23:59:59,9199.58483269,183.966917607,8827.047681061602
2019-11-01 23:59:59,9261.104352,183.969902446,8804.0672320396
2019-11-02 23:59:59,9324.71776331,183.925717366,8783.3506417598
2019-11-03 23:59:59,9235.35487947,182.425021922,8760.896756107199
2019-11-04 23:59:59,9412.61187106,186.355190781,8742.1947353804
2019-11-05 23:59:59,9342.52717939,189.304170553,8723.5094076702
2019-11-06 23:59:59,9360.87991187,191.593841453,8705.9015628176
2019-11-07 23:59:59,9267.56114253,187.976543734,8687.2878175242
2019-11-08 23:59:59,8804.88071936,184.211470298,8658.0571325234
2019-11-09 23:59:59,8813.58248677,185.028722122,8630.6959560708
2019-11-10 23:59:59,9055.52605732,189.477274196,8611.4121390152
2019-11-11 23:59:59,8757.78854226,185.489646106,8585.1600677324
2019-11-12 23:59:59,8815.66253925,186.843411554,8566.8868432304
2019-11-13 23:59:59,8808.2625823,188.258745224,8570.6407663298
2019-11-14 23:59:59,8708.09509517,185.999635946,8575.062808792001
2019-11-15 23:59:59,8491.99201234,180.521180884,8582.5232976822
2019-11-16 23:59:59,8550.76055694,183.348359202,8588.5015976722
2019-11-17 23:59:59,8577.9757816,185.119235523,8595.1428102086
2019-11-18 23:59:59,8309.28598342,180.559604932,8599.2448163642
2019-11-19 23:59:59,8206.14591807,177.45554544,8597.4903799132
2019-11-20 23:59:59,8027.26824331,175.6983433,8591.1702111514
2019-11-21 23:59:59,7642.74994484,161.462725503,8576.164377151
2019-11-22 23:59:59,7296.57756843,150.26817098,8556.896088947
2019-11-23 23:59:59,7397.7968154,153.417791778,8540.7332404308
2019-11-24 23:59:59,7047.91688176,142.83470143,8518.661567481799
2019-11-25 23:59:59,7146.13390214,146.476535696,8501.821126347
2019-11-26 23:59:59,7218.37133433,148.96506618,8481.2760943736
2019-11-27 23:59:59,7531.6636446,153.010552055,8467.333704209601
2019-11-28 23:59:59,7463.1061283,151.717573997,8444.6810304312
2019-11-29 23:59:59,7761.24360172,155.304145933,8428.176433957
2019-11-30 23:59:59,7569.63012202,152.539691345,8413.133902161799
2019-12-01 23:59:59,7424.29226516,151.18572935,8394.8886419816
2019-12-02 23:59:59,7321.98811242,149.059152693,8374.9082892964
2019-12-03 23:59:59,7320.1454684,147.956415218,8353.817469730398
2019-12-04 23:59:59,7252.03458617,146.747737819,8334.7507751362
2019-12-05 23:59:59,7448.30752084,149.248994591,8322.766388291999
2019-12-06 23:59:59,7546.99669772,149.194447774,8311.6280947814
2019-12-07 23:59:59,7556.23803387,148.768162887,8303.2887065394
2019-12-08 23:59:59,7564.3454032,151.264725315,8294.8044057552
2019-12-09 23:59:59,7400.89935576,148.225168781,8278.380827663601
2019-12-10 23:59:59,7278.1197833,146.267046031,8259.068800548599
2019-12-11 23:59:59,7217.4271152,143.607998355,8241.8532764138
2019-12-12 23:59:59,7243.13436273,145.604010549,8236.4225234132
2019-12-13 23:59:59,7269.68455922,144.944741929,8231.9464399668
2019-12-14 23:59:59,7124.67396997,142.869227238,8201.225906626998
2019-12-15 23:59:59,7152.30184412,143.114989792,8159.372499335999
2019-12-16 23:59:59,6932.48038982,133.61402998,8106.9878078704005
2019-12-17 23:59:59,6640.51524608,122.603888126,8054.6751450168
2019-12-18 23:59:59,7276.80277047,133.092194403,8011.657448749399
2019-12-19 23:59:59,7202.84436364,129.321129968,7971.599804841199
2019-12-20 23:59:59,7218.81638679,129.066049932,7931.984435923199
2019-12-21 23:59:59,7191.15846913,128.13094934,7890.5855182658
2019-12-22 23:59:59,7511.58904232,132.37251946,7854.322943845999
2019-12-23 23:59:59,7355.62826671,128.614088921,7816.7284115908005
